gene,Astro_1,Astro_2,Astro_3,Astro_4,Astro_5,Chandelier_1,Endo_1,Endo_2,L2/3 IT_1,L2/3 IT_2,L2/3 IT_3,L2/3 IT_4,L2/3 IT_5,L2/3 IT_6,L4 IT_1,L4 IT_3,L4 IT_5,L5 ET_1,L5 ET_2,L5 ET_3,L5 IT_1,L5 IT_2,L5 IT_3,L5 IT_4,L5 IT_6,L5/6 NP_1,L5/6 NP_2,L5/6 NP_3,L5/6 NP_4,L5/6 NP_5,L5/6 NP_6,L6 CT_1,L6 CT_2,L6 CT_3,L6 IT Car3_1,L6 IT Car3_2,L6 IT_1,L6 IT_2,L6b_1,L6b_2,L6b_3,L6b_4,L6b_5,L6b_6,Lamp5 Lhx6_1,Lamp5_1,Lamp5_2,Lamp5_3,Lamp5_4,Lamp5_5,Lamp5_6,Lamp5_7,Micro/PVM_1,OPC_1,Oligo_1,Oligo_2,Oligo_3,Oligo_4,Pax6_1,Pax6_2,Pax6_3,Pax6_4,Pvalb_1,Pvalb_2,Pvalb_3,Pvalb_4,Pvalb_5,Pvalb_6,Pvalb_7,Pvalb_8,Pvalb_9,Sncg_1,Sncg_2,Sncg_3,Sncg_4,Sncg_5,Sncg_6,Sncg_7,Sncg_8,Sst Chodl_1,Sst_1,Sst_10,Sst_11,Sst_12,Sst_13,Sst_14,Sst_15,Sst_16,Sst_17,Sst_18,Sst_19,Sst_2,Sst_21,Sst_22,Sst_23,Sst_24,Sst_25,Sst_26,Sst_27,Sst_28,Sst_29,Sst_3,Sst_30,Sst_31,Sst_32,Sst_33,Sst_35,Sst_36,Sst_37,Sst_4,Sst_5,Sst_6,Sst_7,Sst_8,Sst_9,VLMC_1,VLMC_2,Vip_1,Vip_10,Vip_11,Vip_12,Vip_13,Vip_14,Vip_15,Vip_16,Vip_17,Vip_18,Vip_19,Vip_2,Vip_20,Vip_21,Vip_22,Vip_23,Vip_24,Vip_25,Vip_26,Vip_27,Vip_28,Vip_29,Vip_3,Vip_4,Vip_5,Vip_6,Vip_7,Vip_8,Vip_9
MAD1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1942923,3.543769,3.5558028,0.0,3.1700492,0.0,3.7981074,0.0,3.4021583,3.7558014,4.1670423,0.0,3.3795218,3.191862,1.6490281,3.4903836,3.262941,0.0,0.0,4.0066004,3.384245,0.0,3.3773332,0.0,0.0,3.1741226,3.2430394,3.118658,3.2957,0.0,3.3451436,0.0,2.8219671,3.2094014,3.1834536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2757044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8554528,0.0,0.0,3.721527,0.0,3.7610576,3.8352108,0.0,0.0,3.7281682,0.0,3.8988204,3.899863,0.0,3.637299,1.5381054,3.9348698,3.9149647,0.0,3.8374076,0.0,0.0,3.7591317,0.0,0.0,0.0,4.1544914,0.0,0.0,0.0,0.0,0.0,4.123208,3.4888172,3.781641,3.7597666,4.063901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3077009,4.0029173,0.0,0.0,0.0,0.0,0.0,3.8956523,3.7900076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LASP1,0.0,0.0,0.0,0.0,0.0,0.0,4.100815,0.0,0.0,0.0,0.0,0.0,3.3335342,0.0,0.0,0.0,0.0,2.9923916,3.172719,3.7744405,3.468023,0.0,3.6844797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.844412,0.0,0.0,3.7530112,0.0,3.825443,2.9577622,0.0,0.0,0.0,0.0,3.574997,2.9011865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.232399,0.0,0.0,0.0,3.7449918,3.5727403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1284223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3379192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M6PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1616535,3.3735423,3.4329958,3.382512,3.7572098,3.2993371,0.0,3.5650241,0.0,3.34947,3.2287357,3.7744405,3.7357602,3.2763767,3.7998793,3.4878454,3.3796039,0.0,3.8709524,3.4866607,0.0,0.0,0.0,3.4276025,3.6890326,2.976606,3.7166991,0.0,3.988876,3.3457642,3.741706,3.2472944,3.1628807,0.0,3.9122229,3.2411375,0.0,0.0,0.0,3.9691584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0994442,0.0,0.0,3.5342953,0.0,0.0,3.4243786,3.7560258,3.2302637,3.4601684,3.9990723,3.6735475,3.7990894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8520012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6877403,0.0,0.0,0.0,0.0,0.0,3.5056243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8088276,3.664631,0.0,0.0,0.0,0.0,0.0,3.5049276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.245287,0.0,0.0,0.0,3.582551,0.0,0.0,0.0,3.1263971,4.4942765,0.0,4.808528,0.0,0.0,0.0,4.812756,0.0,3.8112454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3094544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.183611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7613037,0.0,0.0,4.6489654,0.0,4.1222544,0.0,0.0,3.641172,0.0,0.0,0.0,0.0,0.0,0.0,4.7617073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP26B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.396664,3.4893668,0.0,3.3597376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICA1,0.0,0.0,0.0,0.0,0.0,4.8215427,1.5038491,0.0,5.312622,5.0584583,5.0907183,5.2779927,5.1614685,4.975725,5.1904545,5.6901016,5.0706506,5.0020223,4.9049673,5.0917673,5.1348176,5.1693816,5.0652657,5.3172913,5.112626,4.9611197,4.8339906,5.074538,5.1600156,5.114386,5.038821,4.7694106,4.7708015,4.983326,4.9171643,5.1333013,4.779542,4.9930377,4.6594753,4.829444,4.6558213,4.6227493,4.629081,4.7368073,5.2801695,5.2615204,5.1621013,5.1035132,5.3139086,5.1310487,5.225638,5.14777,0.0,0.0,0.0,0.0,0.0,0.0,3.7866368,4.54191,4.3631544,5.0425467,5.1972547,5.2047744,5.294311,5.07432,5.334717,5.24571,5.144499,5.0919013,5.0997643,5.2058735,4.8886156,5.056673,4.704275,5.147253,4.804797,4.2936525,4.9263387,4.5652714,5.047777,5.404404,5.3763485,5.3766623,4.7380886,5.0190196,5.0281672,4.8878984,5.5509267,5.2778635,4.692567,5.0199904,5.3627663,5.2144165,4.6788554,5.364282,5.335155,5.3572874,5.0548964,4.971138,5.4549,4.6925535,5.354182,5.276443,5.335104,5.330056,5.2608457,5.001586,5.307493,5.5000505,5.199627,5.274217,5.275055,5.201645,5.252778,0.0,0.0,4.7605295,4.1564703,4.128242,4.7441335,0.0,4.3637667,4.590289,4.725235,4.4426727,4.0017834,4.7882457,4.279998,4.347179,4.690371,4.474996,4.4081354,0.0,4.4148083,4.3919287,4.313591,4.6842318,5.108822,4.008687,3.338213,4.536893,4.3097806,4.639991,4.495678,4.1063204
DBNDD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9320517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALS2,0.0,0.0,0.0,0.0,0.0,3.585066,0.0,0.0,5.0396085,4.126441,4.573366,4.7333083,4.904524,4.4799857,4.705061,4.754738,4.7950172,4.70173,4.5600863,4.5256224,4.669959,4.577629,4.3592787,4.465465,4.7210703,4.079814,4.0934834,4.217554,4.1547995,4.2029724,4.215711,4.385222,4.374893,4.1685286,4.104824,4.3285847,4.349289,4.5308323,4.4433556,4.3279004,4.423933,4.3813105,4.2997274,4.249431,4.1097336,4.245287,4.1525173,4.066842,4.200833,4.1345716,4.1911707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.422168,4.284399,4.2032156,4.419195,4.148521,4.241498,3.952938,3.9366908,4.279559,4.1873283,4.1697354,3.8963606,4.2012863,4.1726246,3.921562,3.7200418,4.2270317,4.161121,4.2399464,4.632703,4.3958726,4.066842,4.3724966,0.0,3.9866161,4.171243,4.314516,4.332462,4.2011566,4.3220997,3.549545,4.289706,4.3907824,4.2480707,3.9382687,4.2694817,4.2801743,3.842709,4.1495337,0.0,4.1396456,4.3184023,4.226123,4.400632,0.0,4.0900507,3.8543494,0.0,4.0933676,4.387965,4.148402,4.0510488,4.2048454,4.1857967,4.050515,0.0,0.0,0.0,0.0,4.475125,3.8974485,0.0,4.4152923,0.0,3.9629622,0.0,4.251067,4.0533485,0.0,4.5470004,0.0,0.0,4.125124,3.7931747,4.310723,0.0,0.0,3.975853,4.1050878,4.2731376,4.0861964,0.0,0.0,4.133939,0.0,4.197568,3.9138575,4.2163687
CASP10,0.0,0.0,0.0,0.0,0.0,0.0,3.940109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFLAR,0.0,0.0,0.0,0.0,0.0,0.0,5.816389,6.103517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8231204,0.0,0.0,0.0,3.433474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8101223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.657609,0.0,3.7314162,0.0,0.0,0.0,3.7530031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFPI,0.0,0.0,0.0,0.0,0.0,0.0,4.98353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8906536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFAF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4124432,0.0,3.6390114,3.6378033,3.2920275,3.4194489,0.0,0.0,0.0,3.4029865,3.428064,0.0,0.0,3.3437324,3.238439,0.0,2.9377885,0.0,0.0,0.0,3.4713478,0.0,3.4066167,3.5286062,3.5306633,3.4195633,3.1622381,3.3253832,3.2353497,3.4385078,3.574101,3.382677,3.285299,3.323964,3.173903,3.3378463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4541736,0.0,3.7601557,0.0,3.5378983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6035132,0.0,0.0,0.0,0.0,0.0,3.483626,0.0,0.0,0.0,4.1250625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3906221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM5,4.791851,0.0,0.0,4.581002,0.0,4.6681633,5.0113697,0.0,4.725381,4.628746,4.6545496,4.660523,4.543634,4.8443756,4.773939,4.783474,4.855647,4.684551,4.7707553,4.4047484,4.5537186,4.8006024,4.5248547,4.5115905,4.8945184,4.9779897,4.5993567,4.7803617,4.9953613,4.967743,4.8548927,4.865455,4.2515097,4.796241,4.735514,4.910536,4.4599676,4.808437,4.570155,4.790489,4.7648153,4.743193,4.574508,4.8909726,4.8939924,4.9001207,4.891235,4.5464916,4.83226,4.7861977,4.906659,4.7297854,0.0,4.6154175,0.0,5.09067,0.0,0.0,4.9868164,4.8863297,5.0453024,4.849128,4.7584076,4.776007,4.7572627,4.5473228,4.7261477,4.78576,4.642988,4.6865454,4.5136623,4.890776,4.7954335,4.9446135,5.060714,4.8208413,4.8960323,5.126517,4.74798,4.892744,4.8771095,4.753038,4.8310876,4.742029,4.905616,4.826411,4.8354144,4.787779,4.713343,4.8414836,4.93491,4.8819685,4.759841,4.918354,4.8162937,4.853104,4.7488875,4.4983106,4.8119707,4.8735313,4.9318233,4.9691753,4.774463,4.87792,4.751705,4.7900457,4.7913775,4.9052944,4.79376,4.8433657,4.8389997,4.6895046,4.7339673,4.8988037,4.908231,0.0,0.0,4.8261657,4.821207,4.7910814,4.948393,4.737047,4.8343625,4.857846,4.9351425,4.840881,4.8040466,4.7458572,4.795711,4.866759,4.9945254,4.6868916,4.970525,4.79522,4.763405,4.80859,4.901516,5.1083217,4.8066754,4.814695,4.7978554,4.79377,4.8286643,4.8793755,4.8635664,4.93759
MTMR7,0.0,0.0,0.0,0.0,0.0,5.122033,0.0,0.0,4.540418,4.376754,4.4831963,4.3011384,4.354432,4.7684455,4.421406,4.536359,4.638694,4.7535667,5.0570326,5.1433725,4.125482,4.4922004,4.081516,4.2064724,4.407514,4.9759636,4.7357383,4.7303977,5.217759,4.9020796,4.880411,4.799168,4.4966426,4.60733,3.9740884,4.270316,3.965344,4.4856725,4.409669,4.520111,4.8006916,4.5310745,4.2284856,4.6120563,5.239393,5.613696,5.5387387,5.3366976,5.5556,4.880087,5.344207,5.305962,0.0,0.0,0.0,5.3044996,0.0,0.0,5.0190363,5.1372967,5.0721855,5.1850557,5.1104484,4.8649697,4.9013834,4.7593246,4.959994,4.968898,4.8756886,4.8830085,4.936144,5.0259852,4.9202433,4.866887,4.964716,4.9033065,4.994984,4.7871804,4.9037046,4.8134828,4.633308,4.7923555,4.828562,4.77808,4.7954884,5.0139575,4.7647486,4.9811335,4.7182064,4.5292444,4.6124525,4.8784027,4.7791324,4.5841312,4.6689615,4.885678,4.695773,4.314755,4.532653,4.712559,4.5157137,5.011634,4.5636263,4.736376,4.7290173,4.623473,4.8908415,4.905657,4.7943993,4.836613,5.026086,5.2162375,4.9165587,4.714164,4.4921355,0.0,0.0,4.7349734,4.50457,4.6633153,4.8288693,4.6902003,4.7117896,4.646304,4.9051228,4.818707,4.6718283,4.834857,4.721916,4.732683,4.806362,4.749228,4.776202,4.497144,4.625422,4.7229595,5.018751,5.0940466,4.7443976,4.700622,4.517299,4.9257956,4.7941556,4.913213,4.8661194,4.8551874
SLC7A2,0.0,0.0,0.0,0.0,0.0,4.3002653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262246,0.0,3.9631639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.944586,4.4769716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5640335,0.0,0.0,4.4642015,4.524223,0.0,4.457099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARF5,0.0,0.0,0.0,0.0,0.0,3.5843506,4.055716,0.0,4.253775,4.178397,3.5327408,3.697513,5.3634005,3.9388857,4.2767715,3.7510695,4.1961174,3.7668586,3.434447,4.8314114,5.16732,3.7608526,5.058756,3.7295513,3.6597478,3.7515686,4.919658,4.090185,3.4713478,0.0,4.037409,3.5613375,4.349666,3.3577151,5.4511757,3.7746067,5.4164243,3.6774657,4.176689,3.717992,3.7008967,3.882177,5.109396,3.4929767,4.141795,4.0843105,4.2684746,5.4595866,4.297722,4.1441135,3.808373,4.6711464,0.0,0.0,0.0,0.0,0.0,0.0,3.6719775,4.0624256,3.9029977,4.112462,3.5317256,3.5518458,3.760514,4.7192154,3.355577,3.613646,4.143747,4.2807713,4.7637033,0.0,4.061528,0.0,3.832003,4.0004663,4.012091,3.7778993,3.9308457,3.9407887,0.0,3.7473557,0.0,0.0,3.9427454,3.7097943,3.6729302,3.7320137,0.0,1.6138558,4.116507,3.513794,0.0,0.0,3.7647367,3.9603322,3.6669292,0.0,4.286026,3.575859,0.0,4.3682942,0.0,3.9113865,0.0,0.0,0.0,3.673417,4.454491,3.6166835,1.5006688,4.8134828,3.8401213,0.0,0.0,0.0,0.0,3.9536898,3.9308763,3.8854623,3.9702802,4.721199,0.0,4.0071487,0.0,4.110796,4.2445087,4.1096745,4.5422544,4.0483556,4.09691,4.5023613,4.097506,4.9882345,0.0,3.9281473,3.469077,0.0,3.929985,3.6320195,3.9167967,0.0,4.169117,4.4539924,0.0,4.0156674
SARM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5114264,0.0,3.3364067,3.2693424,3.087163,3.5447972,0.0,0.0,3.7181292,3.2992868,3.525257,0.0,3.499429,3.5860891,3.2324343,3.504136,3.6574152,3.790728,3.6452193,3.6186123,3.910606,3.9280586,2.977658,3.5350494,3.203967,3.6673286,3.0934117,3.4584982,3.1719522,3.450309,3.6512854,3.6627026,3.9518824,3.7794662,3.540561,3.8490736,3.9080772,3.866569,3.540203,0.0,3.7208977,3.9531136,3.9247015,3.7564337,0.0,0.0,0.0,0.0,0.0,0.0,3.5847793,3.8729095,3.9036167,3.8395867,3.7459602,3.9892924,3.8379407,3.5846572,3.7215872,3.7657037,0.0,3.6019506,3.4074066,0.0,0.0,0.0,0.0,0.0,0.0,4.006407,3.2134695,3.9359028,3.8143864,0.0,0.0,3.8867748,3.9235165,3.7365594,3.7094057,3.7573538,3.6812303,3.6262236,3.89314,3.606786,0.0,0.0,3.7050862,4.024532,3.7606065,0.0,0.0,3.840352,4.0234137,4.0593157,0.0,3.8524184,0.0,0.0,3.854689,3.9596026,3.9064097,4.0812445,3.8517532,0.0,3.624741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.648738,0.0,0.0,0.0,0.0,3.7110906,0.0,3.611524,0.0,0.0,0.0,3.8176649,3.9092498,4.1045375,0.0,0.0,0.0,3.6056633,0.0,0.0,0.0
POLDIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4765205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.377579,0.0,3.5631673,0.0,0.0,0.0,0.0,0.0,2.8715854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.273146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.955949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLXND1,0.0,0.0,0.0,0.0,0.0,0.0,3.952279,0.0,3.3374796,0.0,0.0,0.0,3.1979113,0.0,0.0,4.3109665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
