,Airway smooth muscle cell,Alveolar fibroblast 1,Alveolar fibroblast 2,Alveolar macrophage,Alveolar type 1 cell,Alveolar type 2 cell,Arterial endothelial cell,B cell,Basal cell,CD4+ T cell,CD8+ T cell,Capillary 1 cell,Capillary 2 cell,Chondrocyte,Ciliated cell,Classical DC subset 1,Classical DC subset 2,Deuterosomal cell,Goblet cell,Inflammatory monocyte,Innate lymphoid cell,Interstitial macrophage,Ionocyte,Lymphatic endothelial cell,Mast/Basophil,Mature DC subset,Megakaryocyte/Platelet,Mesothelial cell,Mucous cell,Myoepithelial cell,Natural killer cell,Neutrophil,Patrolling monocyte,Pericyte,Plasma cell,Plasmacytoid DC,Pulmonary neuroendocrine cell,Respiratory airway secretory cell,SMG Basal/Duct cell,Secondary crest myofibroblast,Secretory cell,Serous cell,Suprabasal cell,Systemic venous endothelial cell,T regulatory cell,Tuft cell,Vascular smooth muscle cell,Venous endothelial cell
ZMYND8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42757365,0.32515553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23274541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCOA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95629984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40705472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7526947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124573156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5380458,0.0,0.39048898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75699574,0.0,0.0,0.0,0.0,0.0,0.0,0.14233574,0.0,0.0,0.0,0.0,0.0
PREX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72445375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49412248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSE1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115468845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43571955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43075684,0.40620816,0.0,0.0,0.0,0.51405376,0.0,0.0,0.0,0.0,0.48618186,0.6410142,0.46367168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561473,0.0,0.0,0.0,0.42591298,0.0,0.0,0.77128875,0.0,0.0
DDX27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26408297,0.0,0.0,0.0,0.22251287,0.0,0.0,0.27876538,0.0,0.0
ZFAS1,0.0,0.0,1.0329353,1.262872,0.0,1.3895941,0.0,0.0,1.7745115,1.2579658,1.1693056,0.0,0.0,0.0,0.2725751,1.6409329,1.438998,0.4793402,1.0584869,1.4171844,1.5226517,0.7977568,1.057518,0.6122982,1.0644815,2.089503,0.0,1.9112636,1.2493094,1.2631721,0.0,0.0,1.4609755,0.0,0.0,0.971652,1.2227036,1.3604971,1.4252121,0.9112867,0.8866874,0.33961898,1.6224108,1.1468034,1.231825,1.8730376,0.7753591,0.0
PTGIS,0.0,0.0,1.1632196,0.0,0.0,0.0,0.96849865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2798371
B4GALT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7731854,0.0,0.0,0.0,0.0,0.0,0.0,0.49412248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3960583,0.0,0.0,0.0,0.6769906,0.0,0.0,0.39504158,0.0,0.0
RNF114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25388342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519536,0.40907258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3463694,0.0,0.0,0.0,0.32163328,0.0,0.0,0.24303073,0.0,0.0
UBE2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28180546,0.6178416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46086568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEDS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3435103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2752515,0.0,0.0,0.07898718,0.0,0.0
CEBPB,0.0,0.0,1.2787138,1.9909621,0.0,0.59060943,0.0,0.0,1.1296513,0.0,0.0,0.0,1.1850718,0.0,0.68078077,0.0,1.3062098,0.30178285,0.7349999,2.1997173,0.0,1.6078665,0.45552087,0.0,0.0,0.0,0.0,1.5602202,0.629177,1.1677774,0.0,2.2217746,2.0380423,1.7583878,0.0,0.0,0.0,0.84396005,1.1719761,0.0,0.72294945,0.35370818,0.93478423,0.0,0.0,0.0,1.3710405,0.0
PELATON,0.0,0.0,0.0,1.1273315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7479962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPN1,0.0,0.0,0.0,0.0,1.0930434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9862784,1.1640614,0.0,0.0,1.0556045,0.0,0.57079595,0.0,0.0,0.0,2.513542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8756204,0.0,0.0,0.0,0.0,0.0,0.0,0.1980319,0.0,0.81375,0.0,0.0,0.0
BCAS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54428726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2871136,0.0,0.0,0.0,0.20324068,0.0,0.0,0.29359227,0.0,0.0
DPM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36107922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23936222,0.30823487,0.0,0.0,0.0,0.4726289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23582056,0.0,0.0,0.0,0.34154248,0.0,0.0,0.32475775,0.0,0.0
NFATC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43729722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP9A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15920693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSHZ2,0.0,0.0,0.75717604,0.0,0.0,0.0,0.0,0.0,0.9300689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7043009,0.0,0.0,0.0,0.0,1.3196148,0.0,0.0,0.0,0.0,0.0,0.5120955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6483251,0.0,0.0,0.0,0.68531525,0.0,0.0,0.0,0.0,0.0
ZNF217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24019879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32323998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30709237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFDN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38103238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421735,0.15567559,0.0,0.0,0.0,0.2715036,0.0,0.0,0.0,0.0,0.0,0.0,0.4192495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30403066,0.0,0.0,0.0,0.308688,0.0,0.0,0.41079742,0.0,0.0
FAM210B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5430378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26853642,0.2652278,0.0,0.0,0.0,0.8161757,0.0,0.0,0.0,0.0,0.0,0.4054818,0.5975876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3438059,0.0,0.0,0.0,0.46315792,0.0,0.0,0.54817975,0.0,0.0
RTF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24458325,0.0,0.0,0.0,0.6155052,0.0,0.0,0.0,0.0,0.0,0.3019804,0.44954664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43181455,0.0,0.0,0.0,0.32658577,0.0,0.0,0.35064292,0.0,0.0
TFAP2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45063856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27521166,0.0,0.0
PMEPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60628736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5060586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIMIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1046016,0.0,0.0,2.803957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB22A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18838385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAPB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09957952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STX16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16479915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNAS,0.0,0.0,0.7730912,1.0932083,0.90647435,1.160692,1.2819024,0.0,1.3531632,0.44260794,0.0,0.0,0.0,0.0,1.3801014,1.2619455,1.1008509,1.306618,1.4176384,0.0,0.0,1.1030996,2.5915356,1.5768132,0.0,1.1003486,2.0061994,1.0088568,2.1018546,2.1143508,0.0,0.0,0.0,0.0,0.0,1.2773128,1.4877232,0.97002184,2.2020152,1.031076,0.7183139,2.5351067,1.4034684,1.2114916,1.15955,1.5469806,1.4296634,1.3028822
NELFCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14991912,0.0,0.0,0.0,0.19058956,0.0,0.0,0.3338291,0.0,0.0
CTSZ,0.0,0.0,0.0,1.7692037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94251037,0.8291292,0.21390752,0.0,0.9248963,0.0,1.6841538,0.0,0.0,0.0,0.8912716,0.0,0.0,0.690731,0.8866105,0.0,0.0,0.0,0.0,0.0,0.89110196,0.0,0.0,0.703787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1652927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5F1E,1.9110774,0.0,1.7127125,2.8124695,1.717089,2.348485,2.0109482,1.3132209,1.9579947,2.1296027,2.5280933,1.8742176,1.5857068,2.1442685,2.5488718,2.5368018,2.5213258,2.569846,2.2350888,2.7333508,2.3377151,2.390736,2.3742154,2.789866,1.8498801,2.4316597,2.3657956,1.9935874,2.2028787,2.1478693,2.1024852,3.0874224,2.5070815,1.5345011,1.0590374,2.7054222,2.7885764,1.9989014,2.155147,1.6029184,1.7803239,1.8507236,2.2133017,2.3897533,2.4770696,2.1192455,2.0299566,2.2269235
PRELID3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3304196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19124094,0.0,0.0,0.0,0.19778368,0.0,0.0,0.2966429,0.0,0.0
PHACTR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47226137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3490128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA7,0.0,0.0,1.2721434,2.2362506,0.0,1.0768298,1.4589452,0.0,1.2663438,0.0,1.364063,1.4749863,1.4735581,1.7393663,1.0765747,0.99688965,1.1687322,1.6155217,1.1865056,1.2350149,0.75824314,1.0030259,1.5973381,1.4498893,0.0,0.8065113,0.0,1.138984,0.9498371,1.5183208,0.0,0.0,1.2092603,1.1472796,0.0,1.0905446,1.8498801,0.9978796,1.2497625,1.1301738,0.873258,0.66421854,1.3663435,1.5132368,1.2886246,1.3043224,1.5786943,1.4764178
OSBPL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14662585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADRM1,0.0,0.0,0.0,0.6122402,0.0,0.0,0.0,0.0,0.5789391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.790542,0.5252574,0.0,0.0,0.0,0.6623448,0.0,0.0,0.0,0.0,0.0,0.25658518,0.48590478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42304862,0.0,0.0,0.0,0.6505039,0.0,0.0,0.5917287,0.0,0.0
LAMA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3878567,0.0,0.0,0.0,0.0,0.0
RPS21,1.7022572,0.0,2.0853262,2.1692996,0.0,2.6178687,2.342086,2.6108298,3.0972788,2.9339373,3.0546467,1.4682631,0.0,1.7393663,1.84068,2.8829932,2.606169,2.457172,2.2351346,2.4564154,2.5993047,2.0686955,1.979934,2.3732636,2.2090447,2.3425112,0.0,2.716591,2.6391501,3.078886,2.2265546,0.0,2.2000742,0.0,1.2405765,2.5915735,1.8632241,2.5194464,2.689499,2.1921563,1.9228963,2.199705,3.0566506,2.7690802,2.460651,3.200934,2.2047262,2.2348688
SLCO4A1,0.0,0.0,0.0,0.0,0.0,0.0,0.78411895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18002576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL9A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3322632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIDO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16083589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GID8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15528527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19633253,0.0,0.0,0.0,0.24903852,0.0,0.0,0.2960642,0.0,0.0
PPDPF,1.581245,0.0,1.2325993,1.8334743,0.0,1.8916103,1.3824443,0.0,1.8037968,1.1150105,1.7647772,0.0,0.0,2.5443017,2.200431,0.8189647,1.2039671,1.86078,2.4518678,0.885124,1.6041704,0.9121859,2.715805,1.4677061,1.7542918,1.4115279,2.5889115,1.4889182,2.7771945,1.844381,1.3435069,0.0,1.1766253,1.5145463,0.0,1.1262928,1.8501812,1.795431,2.3555052,1.4098892,1.5804276,1.989322,2.2765272,1.4440484,1.4922502,2.2852554,1.6561468,1.1502222
ZBTB46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94294083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09412059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2985648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54063225,0.26494884,0.0,0.0,0.0,0.24827808,0.0,0.0,0.0,0.0,0.0,0.27740696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37922624,0.0,0.0,0.0,0.34025759,0.0,0.0,0.39784706,0.0,0.0
SOX18,0.0,0.0,0.0,0.0,0.0,0.0,0.9888155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS19,0.0,0.0,0.0,0.41044298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69991523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMSN1,0.0,0.0,0.0,0.41559017,0.0,0.0,0.0,0.0,0.0,1.1881549,0.0,0.0,0.0,0.0,0.0,0.0,1.6256495,0.0,0.0,2.251143,1.5218039,1.1996155,0.0,0.0,2.436184,2.0959933,0.0,0.0,0.0,0.0,0.0,2.349342,1.5124742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.703003,0.0,0.0,0.0
NRIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22853838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXADR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39328107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23936222,0.3734724,0.0,0.0,0.0,0.3307233,0.0,0.0,0.0,0.0,0.8007202,0.5165709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803837,0.0,0.0,0.0,0.36234075,0.0,0.0,0.57660675,0.0,0.0
ENSG00000234883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3448691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAM2,0.0,0.0,0.0,0.0,0.0,0.0,1.1169888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2209735,0.0,0.0,0.0,0.0
ATP5PF,1.6640817,0.0,0.9450032,1.3724494,0.0,1.0401413,1.3322078,0.0,1.2627575,0.0,0.0,0.0,0.0,2.0909004,1.3061441,0.5549735,0.8898109,1.5156593,1.2471725,0.0,0.0,0.0,1.7805768,1.0649794,0.0,0.0,0.0,0.97985804,1.125561,1.1302518,0.0,0.0,0.0,0.0,0.0,1.0297995,1.7434409,1.0314422,1.1423444,0.0,0.8653739,0.8936214,1.3968434,1.4726942,0.0,1.3471906,1.4027935,1.2789009
