,Astro_1,Astro_2,Astro_3,Astro_4,Astro_5,Chandelier_1,Endo_1,Endo_2,L2/3 IT_1,L2/3 IT_3,L2/3 IT_4,L2/3 IT_5,L2/3 IT_6,L4 IT_1,L4 IT_5,L5 ET_1,L5 ET_2,L5 ET_3,L5 IT_1,L5 IT_2,L5 IT_3,L5 IT_6,L5/6 NP_1,L5/6 NP_2,L5/6 NP_3,L5/6 NP_4,L5/6 NP_5,L5/6 NP_6,L6 CT_1,L6 CT_3,L6 IT Car3_1,L6 IT Car3_2,L6 IT_1,L6 IT_2,L6b_1,L6b_2,L6b_3,L6b_4,L6b_5,L6b_6,Lamp5 Lhx6_1,Lamp5_1,Lamp5_2,Lamp5_3,Lamp5_4,Lamp5_5,Lamp5_6,Lamp5_7,Micro/PVM_1,OPC_1,Oligo_1,Oligo_2,Oligo_3,Oligo_4,Pax6_1,Pax6_2,Pax6_3,Pax6_4,Pvalb_1,Pvalb_2,Pvalb_3,Pvalb_4,Pvalb_5,Pvalb_6,Pvalb_7,Pvalb_8,Pvalb_9,Sncg_1,Sncg_2,Sncg_3,Sncg_4,Sncg_5,Sncg_6,Sncg_7,Sncg_8,Sst Chodl_1,Sst_1,Sst_10,Sst_11,Sst_12,Sst_13,Sst_14,Sst_15,Sst_16,Sst_17,Sst_18,Sst_19,Sst_2,Sst_21,Sst_22,Sst_23,Sst_24,Sst_25,Sst_26,Sst_27,Sst_28,Sst_29,Sst_3,Sst_30,Sst_31,Sst_32,Sst_33,Sst_35,Sst_36,Sst_37,Sst_4,Sst_5,Sst_6,Sst_7,Sst_8,Sst_9,VLMC_1,VLMC_2,Vip_1,Vip_10,Vip_11,Vip_12,Vip_13,Vip_14,Vip_15,Vip_16,Vip_17,Vip_18,Vip_19,Vip_2,Vip_20,Vip_21,Vip_22,Vip_23,Vip_24,Vip_25,Vip_26,Vip_27,Vip_28,Vip_29,Vip_3,Vip_4,Vip_5,Vip_6,Vip_7,Vip_8,Vip_9
PARD3,6.8259954,6.775824,6.6189513,7.0214825,6.8860383,4.9033537,6.4624,5.8402867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.541645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3211184,5.080419,5.009808,4.887897,5.3126526,5.3471704,5.4181476,5.01207,0.0,5.9535947,0.0,0.0,0.0,0.0,4.4059896,5.4339223,4.99288,5.7596316,4.8541136,5.1142626,5.2888174,3.7798643,3.9972343,3.5234058,0.0,0.0,0.0,4.7896614,5.063442,5.1668515,4.6561093,5.260464,5.762865,4.608372,5.5800486,6.2229977,3.3389733,4.9703417,5.203507,5.873071,4.859918,5.792432,4.709048,3.4419808,4.7662873,0.0,0.0,0.0,5.094852,0.0,4.419099,5.119499,5.904282,4.7511024,0.0,4.9656057,0.0,4.6094933,5.0205135,5.622428,5.585337,5.2212315,5.498212,5.0032625,4.90779,4.345149,6.0561647,5.3780456,5.4355946,0.0,0.0,5.909473,7.492456,5.667927,5.41338,5.5673056,0.0,5.4945645,5.725479,5.958684,6.430405,5.5959606,5.416231,6.2961626,5.50782,5.135446,5.0913925,4.749228,4.9345255,4.625072,6.6436987,6.4382257,5.8425765,6.573201,6.057237,4.9203787,5.2691736,6.6878357,5.9223847,5.817938,6.583199,4.363982
PARD3B,6.704953,6.684264,6.7716074,6.811881,6.6220317,0.0,5.4891186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.665057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.297766,0.0,0.0,0.0,0.0,5.418339,3.7641811,0.0,5.2468076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.443979,0.0,0.0,0.0,0.0,3.8185883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6352124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6821375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.490229,5.7676725,0.0,5.657348,0.0,0.0,0.0,0.0,4.821512,0.0,5.7893867,0.0,0.0,0.0,0.0,0.0,4.026639,3.711467,0.0,0.0,4.8293953,4.0260983,0.0,0.0,0.0,0.0,0.0,6.037514,0.0,0.0,0.0
PARD6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4601388,0.0,0.0,0.0,0.0,0.0,3.468761,3.3191562,0.0,3.6320443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6154613,0.0,3.9140499,0.0,0.0,0.0,0.0,0.0,3.673566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6421735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARD6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6035132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARD6G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5324345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.763276,3.93363,3.935522,3.7576592,3.733683,3.6740527,3.7752104,3.856364,3.8512921,3.9777577,3.699718,3.8044825,3.6336596,3.9498868,3.7220182,3.6971679,3.8635375,3.8189569,3.7253125,3.8700306,3.7018976,3.800755,3.5357533,3.7376642,3.7743156,3.9324632,3.853732,3.9226778,3.8271995,3.711331,3.5954156,3.7704833,3.3741164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6357875,0.0,0.0,3.8854208,3.2426493,3.664702,3.6693847,0.0,4.002812,3.9306285,4.0968513,3.542416,3.6598215,0.0,0.0,0.0,0.0,0.0,0.0,3.4070678,0.0,3.8576202,0.0,0.0,0.0,0.0,3.5099146,0.0,3.7406056,3.445024,0.0,0.0,3.3521793,3.424222,0.0,0.0,0.0,0.0,3.5994213,0.0,0.0,0.0,3.9181972,0.0,0.0,0.0,0.0,0.0,3.6602283,3.8772485,0.0,3.622381,3.7212715,4.1250625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6460915,4.116536,0.0,0.0,0.0,0.0,3.793302,0.0,3.9551673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARGP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8901212,4.015241,3.938546,3.5579863,3.9437132,3.8067172,4.013204,3.923091,4.0948777,4.1670423,3.6115444,4.001546,3.7256293,4.064002,4.0721574,3.5971055,3.9258401,4.1318536,4.053625,3.894239,3.8751945,3.9892125,3.6364589,3.9465709,3.3532438,3.9531887,3.9139051,4.0007296,3.9326103,3.971352,3.5592787,4.029171,3.6444438,3.827639,3.8763041,0.0,4.0233455,3.8772073,4.0166206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7065735,3.3510227,3.7908955,3.8893943,3.71576,3.8520236,3.7711184,3.608307,4.063521,4.0157223,4.0968513,3.6446748,3.7359998,0.0,0.0,0.0,0.0,0.0,3.5133517,3.7287989,0.0,3.918754,3.8684251,0.0,0.0,4.1681156,3.9497864,4.1402125,3.942324,3.9218533,3.8795483,3.9865956,3.743702,3.8378549,0.0,3.5740113,3.9136472,3.7702842,3.9640758,0.0,0.0,3.9253607,4.158388,4.0593157,0.0,3.8279848,0.0,0.0,4.0056667,4.031248,3.8973598,4.1380587,4.0605154,0.0,3.973359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7035182,0.0,0.0,0.0,0.0,3.8394532,0.0,3.5117419,0.0,0.0,0.0,3.6842906,0.0,3.8903446,0.0,0.0,0.0,0.0,4.039928,0.0,3.9756134
PRKN,6.4894314,6.311286,6.4766464,6.6328454,6.347183,6.185126,5.396589,0.0,5.7757435,5.88028,5.9969597,5.452968,5.9413624,5.833073,6.079464,6.0767097,6.2161903,5.6876254,5.6883144,6.242386,5.694523,6.409909,6.198411,5.7331886,6.0069957,6.151392,6.1966133,6.011154,6.402223,6.3435836,5.631222,6.0745754,5.710041,6.162058,5.8827586,6.0078,5.9193816,5.969804,5.5183992,6.114301,6.40331,6.117723,6.303415,6.010254,6.29742,5.8199835,5.9443283,5.8564644,5.9385834,6.3681707,5.839258,6.107464,5.9142494,5.8462844,6.111904,6.053377,6.3658524,5.9990654,6.645027,6.469636,6.4710493,6.078989,6.481366,6.362262,5.743913,5.9313893,5.8422337,6.2578945,6.0985656,5.9950595,6.3258433,5.8311796,5.8398986,6.126308,6.153761,6.0587473,6.2657003,6.214301,6.2711525,6.2312603,6.0915623,6.5848823,6.1253905,6.3493147,6.2815523,6.1193724,6.300009,6.078204,6.303088,6.0509787,6.061687,6.4865546,6.43251,6.181567,5.95237,6.0663133,6.045466,6.3502445,6.150604,6.561569,6.336613,6.3536983,6.262711,6.485006,6.176301,6.3760443,6.170767,6.060429,6.2521634,6.192462,6.066698,0.0,5.5566063,6.014165,6.0906825,6.049271,6.4383383,5.870657,6.101365,6.4248548,5.928592,5.8361163,6.3513865,5.8223724,5.9255314,6.3371267,5.717052,6.533746,6.2541146,6.11697,6.178305,6.124666,5.9708614,6.140729,6.219058,6.462222,6.2535434,6.131158,6.095826,5.816913,6.095826,6.51223
PARK7,0.0,0.0,0.0,0.0,0.0,0.0,4.2494335,0.0,3.205797,0.0,3.1439953,4.3657207,2.705069,0.0,1.3769695,2.887415,2.8320527,4.5256224,4.4401727,3.1732888,4.575219,0.0,0.0,4.0721006,0.0,0.0,0.0,0.0,3.0091443,0.0,4.256469,0.0,4.7309546,3.2916784,3.6697912,3.0267224,3.0289426,3.04477,4.265944,3.194988,0.0,0.0,0.0,4.873497,0.0,0.0,0.0,4.183987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0108404,0.0,0.0,3.7546394,3.9397998,4.2572923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9262536,0.0,0.0,0.0,0.0,0.0,3.145748,0.0,0.0,0.0,4.1857967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.026639,0.0,4.4070134,0.0,0.0,0.0,0.0,3.3529124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4573698,3.3960404,3.3956847,3.599698,3.5248802,3.621229,0.0,3.3925405,3.4891057,3.7618372,3.65284,3.297981,3.7116575,3.105174,3.3675199,3.473821,3.3450603,3.1901069,3.3348389,0.0,3.485602,3.222355,3.6156135,3.4274638,3.640582,3.2319548,3.8277082,3.52172,3.6711373,3.6330585,3.5592787,3.6352124,3.5128307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.695788,0.0,3.715314,0.0,0.0,3.4524977,3.351542,4.0302157,0.0,3.4949265,0.0,0.0,0.0,0.0,0.0,0.0,3.2598443,0.0,3.5137436,0.0,0.0,0.0,0.0,3.3620467,0.0,3.7645917,1.5193468,0.0,0.0,3.6997797,3.5728168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5646176,0.0,0.0,0.0,3.6472766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3636608,0.0,0.0,0.0,0.0,0.0,4.342673,3.5138571,0.0,0.0,0.0,0.0,0.0,3.3816962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARM1,0.0,0.0,0.0,0.0,0.0,5.0000963,0.0,0.0,5.173749,0.0,0.0,5.1953497,0.0,4.5053663,4.634205,3.8462894,3.6864076,5.1476874,5.039837,4.134511,4.2855034,4.055487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.278664,3.933052,0.0,3.7751062,0.0,0.0,0.0,0.0,0.0,4.177909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.514213,0.0,3.7791104,4.293225,4.323739,0.0,4.2269545,4.533076,4.2261896,4.828931,5.1578255,4.6771398,5.5389557,5.2918296,5.3256445,5.4421635,5.1850834,5.5825953,4.6506104,4.8693204,3.3222182,4.171367,0.0,0.0,0.0,5.2097588,0.0,0.0,0.0,0.0,3.828652,4.6078863,4.3590007,0.0,4.7438526,4.5396132,0.0,0.0,0.0,3.9977098,0.0,0.0,4.6925535,0.0,0.0,0.0,0.0,0.0,3.7113018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.705224,4.904369,5.2248125,5.2921305,5.098971,5.1607265,4.3939753,5.376705,5.179917,5.071175,4.7652483,5.169707,5.2804365,0.0,5.1783514,5.70333,5.060013,3.609755,1.7654121,0.0,5.280388,4.653615,4.831581,4.341999,4.507099,5.041719,4.388149,4.474267,5.320545
PARN,0.0,0.0,0.0,0.0,0.0,4.067159,0.0,0.0,4.012439,4.127946,4.255973,3.755373,4.0777354,4.090012,4.0917907,4.0999537,4.0566826,3.7618372,3.9365695,4.189374,3.8875232,4.2061377,4.1768494,3.9609888,4.126381,4.56626,4.2058973,4.111991,3.9856567,4.1151276,3.4807026,3.922297,3.9060311,4.033043,4.0223527,4.1618867,3.992524,3.983637,3.6390293,3.938022,3.8900762,3.8411021,0.0,0.0,4.073349,3.8309376,4.099535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9789925,3.821536,3.882206,3.88977,4.108673,4.2061596,4.0016513,3.925109,4.1938643,4.263628,4.3671794,3.8763504,3.8383408,0.0,0.0,0.0,3.81493,0.0,4.1059093,3.9470835,0.0,3.9242172,3.9199386,0.0,0.0,3.9423652,3.9182212,4.327433,3.898063,4.2279277,0.0,0.0,4.108791,4.1511135,0.0,3.910567,3.8790898,0.0,4.0186133,0.0,0.0,4.1314917,4.0119843,4.2829533,0.0,3.6587725,0.0,0.0,3.952268,4.0614166,3.9736896,4.000839,4.0349016,3.955949,3.8913927,0.0,0.0,0.0,0.0,0.0,3.7966595,0.0,0.0,0.0,4.059512,0.0,3.7864115,4.031465,0.0,0.0,0.0,0.0,4.0179696,0.0,4.041575,0.0,0.0,0.0,4.0448213,3.774274,4.02052,0.0,0.0,0.0,0.0,0.0,3.9138575,4.016832
PARP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701512,0.0,0.0,0.0,0.0,2.7398982,0.0,3.4891372,0.0,3.3646736,0.0,0.0,3.6546357,0.0,3.8189569,0.0,0.0,0.0,0.0,3.885459,1.5249741,3.8739939,0.0,0.0,0.0,0.0,0.0,3.5653346,0.0,0.0,0.0,0.0,3.5943136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4882565,0.0,0.0,0.0,3.1132612,3.637371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8088276,0.0,0.0,0.0,0.0,0.0,0.0,1.3428315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9168282,3.4568605,3.3800702,0.0,0.0,0.0,0.0,3.3055906,3.2595873,3.3302808,1.7198962,3.3187644,3.2156184,3.2117822,0.0,0.0,0.0,3.4244072,0.0,0.0,3.656104,3.5258517,0.0,3.5400233,0.0,3.2283165,0.0,3.5084062,0.0,3.2968774,3.2483404,3.5602744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.500332,0.0,3.4175968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7572942,0.0,0.0,0.0,3.5868468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6877403,0.0,0.0,0.0,0.0,4.129238,3.3460999,0.0,3.4434056,4.050391,4.1284223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7086658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARP12,0.0,0.0,0.0,0.0,0.0,0.0,1.9940221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARP14,0.0,0.0,0.0,0.0,0.0,0.0,5.557335,5.3175898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARP16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.970781,0.0,0.0,0.0,0.0,2.612994,3.1197758,3.9777577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.976173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1832983,0.0,0.0,0.0,3.273146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2702336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2618542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1104727,3.1280503,2.9612825,0.0,0.0,0.0,2.7091951,2.816299,0.0,0.0,0.0,3.3765137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3746114,0.0,3.4492757,0.0,0.0,3.004135,2.9683466,0.0,3.175924,2.961543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0918856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.403249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARP8,0.0,0.0,0.0,0.0,0.0,4.807226,0.0,0.0,5.5016007,4.566613,4.4007883,5.2789307,5.3084846,5.264283,5.383442,5.9146767,5.236315,4.8576345,5.02916,5.394873,5.1265798,5.184767,4.5982428,4.2269545,4.4529386,3.559511,4.6353273,4.3937387,5.451725,5.3393087,4.08473,4.464773,5.0844736,5.459179,5.4044495,5.5419073,5.445727,5.2508554,5.2528706,5.5623355,0.0,0.0,0.0,0.0,0.0,4.782385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78001,4.3185673,4.8762035,4.2518725,5.1900997,5.1876936,5.2738953,4.7335787,5.213235,4.9054,4.0968513,4.756119,4.725344,4.8569603,5.0459538,5.018348,4.9235697,5.0597796,5.856396,5.164016,5.331258,5.544482,5.1802917,5.517913,4.95076,5.384661,5.2574196,5.2418375,4.7627134,5.024889,5.558106,4.9609942,5.247928,5.1151466,5.555536,5.0849895,3.7905283,4.8583055,4.958343,5.270053,4.6817656,4.081314,4.8668227,4.400632,5.0697074,4.894088,5.1883197,4.794641,5.355336,5.0504827,4.5318995,5.4934473,5.3182926,4.1284223,5.231923,4.108843,4.7295914,0.0,0.0,5.157568,5.4288077,5.376483,5.302708,5.2777667,5.7969837,5.2919607,5.6414084,5.526948,4.9613304,5.2149324,5.1390257,5.1921015,5.4298625,5.355922,5.334693,4.9149904,5.176468,5.4550905,5.9252105,5.1793313,5.379859,5.1121597,5.146467,5.3204174,5.8202586,5.736802,5.8851433,5.31585
