software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,author_cell_type,HAC57,1119,0.5856450902686041,0.9236111111111112,0.2377122430741733,381988,22,853,266,3,"['TAC1', 'NMBR', 'SGCZ']","['SMOC2', 'TAC1', 'NMBR', 'IL1RAPL2', 'SGCZ', 'PCDH11X', 'DGKH', 'DLG1', 'CLSTN2', 'PTPRR']",0.1946375370025634
4.1,author_cell_type,CAII,3865,0.8650519031141869,0.9846827133479212,0.5821474773609314,379229,35,1615,2250,2,"['SEMA3C', 'EYA1']","['SEMA3C', 'COL21A1', 'EYA1', 'TH', 'TAC1', 'ADAMTS2', 'ADAMTS20', 'DOCK8', 'ARPP21', 'GPC5']",0.7982321977615356
4.1,author_cell_type,HAC54,1194,0.749534450651769,0.9526627218934912,0.4045226130653266,381911,24,711,483,3,"['LINC01630', 'NOS1', 'ADAMTS3']","['PRLR', 'PTGER3', 'LINC01630', 'NOS1', 'ADAMTS3', 'CARTPT', 'SHISA9', 'NKAIN3', 'SGCD', 'NCAM2']",0.2216905206441879
4.1,author_cell_type,HAC62,864,0.7262996941896025,0.867579908675799,0.4398148148148148,382207,58,484,380,3,"['HTR4', 'NELL1', 'RAPGEF5']","['LINC01821', 'OPRM1', 'HTR4', 'NELL1', 'RAPGEF5', 'LYPD6B', 'CDH13', 'SGCD', 'CDH8', 'NCAM2']",0.116924412548542
4.1,author_cell_type,HAC46,2299,0.7313531353135313,0.8400303260045489,0.4819486733362331,380619,211,1191,1108,2,"['SMOC2', 'NXPH1']","['FAM178B', 'SCGN', 'SMOC2', 'DEPTOR', 'NXPH1', 'CSGALNACT1', 'TAFA1', 'TAFA4', 'THSD4', 'BRINP3']",0.4113800823688507
4.1,author_cell_type,HAC44,2576,0.7371605667060213,0.9514285714285714,0.3878105590062112,380502,51,1577,999,2,"['DCN', 'PDGFRA']","['DCN', 'KCNT2', 'GRB14', 'MYO16', 'PDGFRA', 'ENSG00000288105', 'TAFA1', 'CNTN3', 'SGCZ', 'PCDH11X']",0.6013521552085876
4.1,author_cell_type,nNOS,5000,0.6561850311850311,0.7775211701308699,0.404,377551,578,2980,2020,2,"['NOS1', 'ANOS1']","['NOS1', 'IL1RAPL2', 'NECAB1', 'ANOS1', 'PRDM13', 'STXBP6', 'CHSY3', 'THSD4', 'CARMIL1', 'PCDH11X']",0.2774223387241363
4.1,author_cell_type,HAC34,4222,0.7019934031263445,0.8054298642533937,0.4637612505921364,378434,473,2264,1958,2,"['GPC5-AS2', 'EOMES']","['TAC3', 'GPC5-AS2', 'ENSG00000287159', 'EOMES', 'ASB18', 'GBX2-AS1', 'NELL1', 'CCBE1', 'SLIT1', 'GPC5']",0.4186973571777344
4.1,author_cell_type,HAC59,990,0.6957060280759703,0.9413407821229052,0.3404040404040404,382118,21,653,337,2,"['TDRD15', 'NECAB2']","['TDRD15', 'ENSG00000235537', 'NECAB2', 'LHCGR', 'EOMES', 'NELL1', 'STK32B', 'TAFA1', 'COL25A1', 'NKAIN2']",1.0
4.1,author_cell_type,HAC41,3032,0.6912131283755713,0.8071558520315343,0.4389841688654353,379779,318,1701,1331,2,"['GBX2-AS1', 'RNF220']","['TAC1', 'ID4', 'GBX2-AS1', 'ACTN2', 'STK32B', 'RNF220', 'HS3ST4', 'FOXP2', 'KCNMB2-AS1', 'KCNMB2']",0.1640201807022094
4.1,author_cell_type,HAC78,241,0.6712564543889845,0.9176470588235294,0.3236514522821577,382881,7,163,78,3,"['ENSG00000234710', 'ENSG00000287092', 'LINC02653']","['FBN2', 'ENSG00000234710', 'ADAMTS6', 'ENSG00000287092', 'RNF220', 'LINC02653', 'PDZRN4', 'CIBAR1-DT', 'GABRG1', 'PCDH11X']",0.1680866777896881
4.1,author_cell_type,CAI,450,0.7512733446519525,0.9725274725274724,0.3933333333333333,382674,5,273,177,3,"['ENSG00000262801', 'TH', 'ITIH5']","['ENSG00000270321', 'FGF10', 'ENSG00000262801', 'VWA5B1', 'TH', 'ITIH5', 'MIR548XHG', 'VIPR2', 'MIR137HG', 'DPYD']",0.6163342595100403
4.1,author_cell_type,HAC29,5000,0.795195810564663,0.8892425206874602,0.5588,377781,348,2206,2794,2,"['RNF220', 'CCBE1']","['ADAMTS9-AS1', 'ENSG00000287092', 'RNF220', 'CCBE1', 'ADAMTS9-AS2', 'LRP2', 'SERPINI1', 'GABRG1', 'SORCS3', 'CCDC144A']",0.1663317680358886
